listing_id,id,date,reviewer_id,reviewer_name,comments
6154478,51048423,2015-10-17,43963729,Michael,"Andrew has a lovely home near the lake, made it very easy to take the dog out for a walk while not being too far from downtown."
6154478,51272219,2015-10-19,38789269,Steve,"It was just like it looked in the pictures and description. It was nice to be so close to Green Lake, and we all had a great time."
6154478,53494963,2015-11-09,2654816,Ashlee,"Andrew's place was perfect for our needs. The lake is absolutely gorgeous, and we enjoyed running the loop several times during our visit. Ballard is awesome, and it's only about a $10 uber ride from his place. Also, PCC Market is within walking distance, and they have several options for grab-n-go, a quick bite or some yummy treats. My husband and I thought we had the most comfortable bed ever....until we stayed at Andrew's. Everything about our stay was comfortable and pleasant. We would definitely love to stay there in the future. Great spot!!"
6154478,57045878,2015-12-21,26136760,Jeannie,"We had a great stay at Andrews! The location was perfect and the townhome was exactly what we needed! Adorable place, would definitely rent again!"
6154478,57682963,2015-12-28,13666546,Daniel,"We had a wonderful experience staying at Andrew's place .  The home was very comfortable , clean, and exactly as advertised .  I loved having a lock box on the house so that we could arrive without having to disturb our host.  This is a prime location in the green lake nieghborhood and is close to a great coffee shop and several restaurants .  "
5593399,29199983,2015-04-05,8006919,Kate,Great place to stay! Close to everything we wanted to do! Amazing view from the park right next to the condo. We would definitely stay there again. 
5593399,31241780,2015-05-03,30854928,Cynthia,Beautiful condo and great location! We would definitely stay again! 
5593399,31922758,2015-05-11,21289023,Lissie,"Great experience. All the clinic action was swift, and directions for entering the condo were extremely organized. The condo is spacious, pretty, and very clean. The bed was so comfortable and the kitchen was very well stocked for cooking. Since it's a little removed from the downtown area, we were so glad to have a parking spot for our car! Would definitely return. "
5593399,33150385,2015-05-25,3579605,Andrew,"Our host was helpful and responsive with our needs. The condo is located just outside of downtown with a parking garage conveniently in the building. The space was large, had a reliable WiFi setup, and satisfied us. Plenty of room in the family room and dining room."
5593399,34863394,2015-06-13,31758696,Dominic,"Michael and Hope's apartment is on Beacon Hill part of Seattle, WA.. It's exactly as shown in the pictures, large and spacious, with a place for us to safely park our car and use public transportation to all the sights in the city. Michael was kind enough to help us navigate the city. The rental also gave us high speed internet access to make reservations and do our airline check in. Mike also gave us late check out, and let us leave our car in the garage till 10:00pm on our last day so we could spend the day in Seattle and catch the red-eye home."
5593399,35559054,2015-06-20,4242187,Karl,"Michael did an excellent job of hosting us for our short visit to Seattle!  The place was very clean and tidy, and the location was excellent.  He even arranged for a lift back to the train station for us, which was above-and-beyond!"
5593399,48001101,2015-09-22,20829555,Tony,"We like the Parkside Condo, easy access to shopping and downtown.  The building is a bit old but the unit interior is comfortable and rather spacious.   Condo is well stocked and we managed to cook a few lunch/dinner after a long day out.   We checked in rather late (around 10pm) and Mike was emailing us to make sure we had no problem getting into the condo.  He is helpful and available when we had questions.

When we were there, one of the elevators in the building complex trapped a resident for a few hours (from 11pm - 3am in the morning).   We did not know about it until some neighbors gathered around the building courtyard and when the police/fire department showed up around 2:30am.   From what we were told the poor guy had been kicking & shouting for help since he was trapped.   We used the stairs after this incident.    "
1148517,5124856,2013-06-13,5810068,Rosemarie,The reservation was canceled 43 days before arrival. This is an automated posting.
1148517,5326752,2013-06-24,129599,Sarah,Great little house! We had a perfect stay and loved being close to the action in Ballard. Also loved the outdoor space.  Fleur was extremely helpful in helping us plan our trip. 
1148517,5419666,2013-06-29,5419530,Shawn,"I loved staying at Fleur's house.  It is in my favorite part of the city, Ballard neighborhood!  It is a lovely and comfortable home.  She had everything I needed for my 5 day stay.  I would definitely stay there again!"
1148517,5662749,2013-07-10,6504755,Billy,"Fleur was easy to make arrangements with, and her cottage is a perfect, cozy place to stay in Seattle. The location is convenient to so many great neighborhoods and activities. Thanks Fleur for a wonderful stay!"
1148517,5761322,2013-07-15,486997,Lisa,"Fleur's place was perfect for us and we were really happy we decided to stay in Ballard so we could spend our two days in Seattle exploring this great neighbourhood. Fleur's place was really well located, easy walking distance to everything. It was also full of character and felt very  homey. It was a pleasure meeting Fleur towards the end of the trip."
1148517,6130583,2013-07-31,6606105,Zach,"Fleur is a great host. Easy to communicate with and very accommodating. Her place is close to all the action in Ballard. The house is well equipped, spacious, and comfortable. I would recommend her place to anyone visiting Seattle."
1148517,6459292,2013-08-13,6886890,Melissa,"Absolutely loved Fleur's little Ballard cottage! (We would have left you flowers, Fleur, but we ran out of time!) My girlfriend and I stayed a weekend as we attended a workshop in the Greenwood area and this was the perfect hide-out. Market Street with it's coffee shops, restaurants and bars is all within easy walking distance. The house was lovely and clean... and the little kitchen well equipped. I will definitely stay there again!"
1148517,6684715,2013-08-21,4780849,Patti,"What a terrific location! We loved it~it's an especially perfect house for someone who is young and laid back. We walked all over Ballard to restaurants, Ballard Market, Farmer's market, galleries, bars...it was great. Took the bus to the city and Car2go is a a good alternative,too. We had rented a car and never had a problem with parking out front. "
1148517,7013942,2013-09-03,6642762,Leslie,Fleur's cottage was very clean and comfy. It is in an excellent location central to everything in Ballard. We would stay there again next time we visit the city. 
1148517,7180188,2013-09-09,375104,Mj,"Fleur did a great job of creating a cute and comfortable home for us to stay in. Her cottage is convenient to Seattle hotspots, not least of which her immediate neighborhood. The beds were comfortable and she was a friendly and accommodating host."
1148517,8540222,2013-11-04,190776,Laurie,Fleur's place is awesome! You couldn't ask for a better spot in Ballard. I look forward to coming back again.
1148517,8665473,2013-11-11,7411960,Francesca,"Fleur's house was perfect!  Very cozy and great location.  1 block to a grocery store and great breakfast/coffee place, and lots of restaurants just a couple blocks away.  Both the bed and futon were comfortable (4 female friends slept there comfortably) and the house was charming.  I highly recommend it. "
