listing_id,id,date,reviewer_id,reviewer_name,comments
2297917,45027259,2015-08-30,15776344,Danny,"Awesome place to stay! It was clean, stylish and homie. Close to everything, takes about 10 min to get to downtown Seattle.  "
2297917,45092471,2015-08-31,10286341,Lena,"This is a lovely little space, perfect for a couple, or a small family looking for a quiet place to settle in. There's a full kitchen and a great patio out back. Donna was in touch right away when we had an issue come up, but we never felt any intrusion on privacy."
2297917,45781761,2015-09-06,2869409,Tamar Naomi,Donna was a wonderful host and communicated extremely well! I was able to obtain information easily on how to get settled in the apartment and found the place with no problems. The apartment itself is just as advertised. Very cozy and comfortable! Would certainly recommend this for people visiting family or friends in Northern Seattle.
2297917,47077716,2015-09-15,6336023,James,"What a great place!  Warm and cozy, yet spacious, with all the amenities.  This was our second time staying here, and we plan on using it in the future."
2297917,47537670,2015-09-20,25656872,Jen,"How do I love Carkeek Retreat? Let me count the ways. 1) Beautifully appointed down to the smallest detail; 2) Gorgeous color scheme throughout; 3) soft lighting; 4) heated floors in the bathroom; 5) fireplace with remote; 6) day bed in the window...perfect for well whatever; 7) quiet & private; 8) did Donna mention Carkeek Park is quite literally steps away?; 9) cozy but not small; 10) full kitchen; 11) 1/2 mile from groceries, coffee, drug store, breakfast places, etc.; 12) queer and trans awesome; and 13) nicest Airbnb I've stayed in yet...and I'm picky. Fantastic place. "
2297917,47909112,2015-09-21,25484821,Cassi,"The bathtub!!!!! And the heated floor tiles!! So amazing. Really lovely host--very kind ...also, super close to greenwood ave (great coffee shops and places to snack and hang)"
2297917,48708005,2015-09-28,40113039,Jessica,"The Carkeek Retreat was a perfect place for my new husband and I to stay the night of our wedding at Carkeek Park, right next door! Thank you, Donna, for providing a beautiful, private space for us. The location was so convenient for us, it could not have been better."
2297917,49273268,2015-10-02,15880952,Daniel,"Really beautiful space, highly recommend it!"
2297917,51475028,2015-10-20,269798,Blair,"Fantastic rental!  My parents were visiting and this lovely apartment is in our neighborhood.  They loved everything about it -- the front room with cozy fireplace, the heated bathroom floors, the very comfortable bed (and they are picky!), the open feeling and view to the beautiful back garden.  Will definitely use Carkeek Retreat again for out of town visitors, it's ideal!"
5325809,27372678,2015-03-02,22348499,Hanzhe,We had a very amazing stay in this amazing place. It is a great fit for a family to stay. Quiet rooms and nice kitchen are really suit for family to live with. We enjoyed our stay!
5325809,28610766,2015-03-27,3694418,Julie,"A BIG thank you to Michelle for providing an awesome place to stay in while my family of four visited Seattle for the week! We are first time Airbnbers (is that a word?) and were nervous booking for the first time. I have to say that even before our arrival my nerves were calmed because of the excellent communication with Michelle. She was quick to respond to my questions and eager to help in any way she could. Once we arrived to the townhouse the butterflies were completely gone after opening the door. Clean, cute, cozy and comfortable! You felt like you were in a home, but not in a place that you had to see much of the other persons stuff. It was great!The parking space was a bonus for our car rental too. There is a bus stop down a lil hill that you can easily find and the neighborhood is a nice one to walk around in. No worries at all. We would definitely stay here again and recommend it to all to book. Very happy visitors! Oh, and we left a flower vase for you to fill! Make sure you buy at least a small bouquet of flowers that are available all over the city. Beatutiful…enjoy your stay!"
5325809,29428796,2015-04-07,29105452,Jeroneka,Amazing! Thank you
5325809,29783835,2015-04-12,2440463,Connie,Michelle was very kind and organized. The apartment was in perfect conditions and she answered everything question on time. I would highly recommend this choice! It's not so close to town but it's ok if you have a car!
5325809,32606120,2015-05-19,2147655,Linda & Chris,"We're very pleased with our stay at Michele's. It is exactly as stated in the description. Location is great, close to some local attractions. Great food around the area as well. Michele has been quite prompt in responding to any questions that we had. All in all, we're quite satisfied with our stay there. "
5325809,34023779,2015-06-03,26700866,Andi,"I loved staying at Michele's townhome! It was adorable, comfortable, and had everything we needed. My friends and I loved using the Bluetooth speaker and watching Netflix in the living room. The neighborhood is cute and very conveniently located. Michele was a great host and made sure we had everything we needed. Would definitely recommend and would love to stay here again next time I'm in Seattle! "
5325809,34937952,2015-06-14,28529444,Heidi,"We truly enjoyed our stay at Michele's townhouse.  It was so comfortable for a group of five and very close to the University of Washington, so we had a quick trip to the graduation ceremonies.  The directions were very clear and the townhouse was as adorable as it looked in the pictures.  My father who does not like to stay in hotels, was thrilled to have such a nice place.  We really enjoyed our first experience with booking a place on AirBnB and couldn't have picked a better place to start.  Thank you Michele."
5325809,35500501,2015-06-19,2662396,Alison,The blinds and windows were open so it made us feel welcomed. The place was bright and airy. The house was exactly was described and meet our expectation.
5325809,36205785,2015-06-26,29579505,Deanna,Thanks Michele! Great directions and info on how to check in ourselves.The  townhouse was fabulous  very clean great space. Kitchen had everything we needed for cooking. The area is close to all the downtown attractions it made it very easy to get around the city. Nice restaurants close by also. The beds were comfortable and area is quiet. It made our trip much more enjoyable than staying at a hotel we would definitely stay here again on our next trip to seattle. Thanks again !
5325809,36671223,2015-06-30,20997395,Herbram,"It is adorable, inside is neat and clean, we can find everything we expect to find at home. Its located on quiet neighborhood but very close to bus stop (200 mtrs)

Me and wife happy with kitchen, microwave, oven, coffe maker, even coffe grinder all works and at our disposal. My boys (8 and 17) are happy with netflix (well, they fight over remote).

Check-in was easy, michele give clear guide how to get there. We arrive very late at night, michele has all light on and everything ready for our arrival."
5325809,37780900,2015-07-10,31556791,Chris,"Michele is a fantastic hostess, great communication and the property was wonderful, perfect  for our needs. I would recommend it highly."
5325809,38049856,2015-07-12,29630768,Marco,"Michele was great! She is super flexible and makes her home very welcoming. The location is awesome as well and not far from all the attractions, the best of all is Seattle is super easy to navigate making getting to her location simple. Definitely would recommend this stop. "
5325809,39732234,2015-07-26,5308427,Dina,"Adorable is an appropriate description, and the neighborhood is very quiet.  Plenty of room for four adults, even though the 2nd bedroom has just a twin bed.  Initially surprised there was no air conditioning, but soon realized it's really not needed!  Coming from the very hot/humid Midwest, the Seattle summer weather was refreshing.  We used Uber drivers all week, and every single one of them was punctual, polite, and helpful.  A plus when you have elderly parents with you.  Michele was great from the very beginning, and stayed in touch as needed.  The keyless lock on the door was a feature that was really helpful.  Seattle is beautiful, vibrant, and has something for everyone."
5325809,40851720,2015-08-02,39717354,Scott,"Michele was wonderful and friendly to work with! She made us feel absolutely at home with this gorgeous townhouse. We had a slight miscommunication and Michele refunded 1 nights stay immediately, and without hesitation. I would definitely stay here again."
5325809,44680984,2015-08-28,2749844,Anton,"Had a great stay, house is just as described - clean, comfortable and in a good location. Enjoyed our stay very much."
5325809,45098734,2015-08-31,36128068,Emily,"We didn't meet Michele in person but she was extremely responsive when we needed to get in touch and were arriving to the area.  There was a power-outage in the area due to wind storms, and she sent us the information without hesitation and fortunately it was back on that evening.  We were comfortable, and enjoyed our stay.  There was some dog or cat hair around the apartment, but otherwise it was clean. The dishes were accessible and the appliances all worked! Happy with this stay."
5325809,47047901,2015-09-15,8107156,James,"Michele’s townhouse was every bit as nice as promised and beyond. It was very inviting and spotlessly clean with plenty of room to relax. We found the location, in a very nice, quiet residential area, to be great and appreciated the assigned parking spot in back. The spaces are exactly as pictured and everything works. Having the laundry inside the house was especially handy. We had a great vacation and hope to stay here again when we return to Seattle!"
5325809,47669338,2015-09-21,32907193,Tanya,"I had an enjoyable stay at Michelle's house and would recommend her house to anyone looking for a clean house with all amenities in perfect working order. 
Thank you! "
5325809,48694947,2015-09-28,16601078,Mahdi,Amazing house. Great neighborhood. A short drive to great nightlife and University of Washington. House was clean and included plenty of utensils. The host will e-mail you with all the info you'd need. 
5325809,49320100,2015-10-03,19834903,Kim,We enjoyed our stay at Michele's place had a couple problems with the water in the tub backing up and when we ran the dishwasher the water backed up into the sink I let Michele know about this and she said she would have someone look at it other than that we basically just used the place to sleep at as we were in town to visit our kids.
5325809,50704473,2015-10-13,5224931,Joseph,"Charming townhouse in a great neighborhood. Location is nearby majority of Seattle’s local attractions, shops, restaurants, night life entertainment and major freeways.  The house was clean and provided all the needed amenities as well as a designated parking space.  

Michelle was a great host and was highly responsive to all inquiries and questions that we had about the property.

I would definitely stay again and highly recommend this property to those looking to visit Seattle. We enjoyed our stay very much.
"
5325809,55438797,2015-12-01,4825415,Ravi,"We really enjoyed staying here. It's quite comfortable! We cook a lot, and the range & oven is brand new & gas, which makes me happy. It's winter here, and the apartment is warm & well insulated. The apartment comes with a parking spot & cable, so it's very nice. "
5325809,57279409,2015-12-23,42443257,Domenic,The host canceled this reservation 14 days before arrival. This is an automated posting.
5325809,57279413,2015-12-23,50483297,Anita,The host canceled this reservation 23 days before arrival. This is an automated posting.
