listing_id,id,date,reviewer_id,reviewer_name,comments
3852117,35495896,2015-06-19,34665000,Kelsey,"We had a wonderful one night stay in the zen loft. Lights lit up a path to the loft behind Lara's home. Lara had directions inside the loft that described any question we had from, what's the wifi password to how to work the pullout bed! Very quiet neighborhood in a great location near greenlake. We had such a great trip! Thank you Lara for the experience!!"
3852117,35571748,2015-06-20,29122314,Brian,"The cabin was in a wonderful, quiet neighborhood, and was easy to find.  The room was snug and cozy, as described, and had everything we needed for our short stay in Seattle.  Lara was available and responsive if we needed her, and not intrusive when we didn't.  An excellent place for a short term stay in Seattle, or if you are interested in trying out tiny house living.  I'd certainly recommend this as a wonderful, interesting place to stay."
3852117,36433672,2015-06-28,34878460,Billy,"We had a great stay with Lara, who was very accommodating for our travel plans. The cabin was perfect for our time in Seattle and a great deal - I would definitely recommend it to future travelers."
3852117,36527119,2015-06-29,2134715,Christopher,"This was great for a quick night in town. Quaint, simple. Remember that there's no shower here."
3852117,36768908,2015-07-01,29638466,Nick,Our experience at the Zen Hut was awesome. We used it exclusively as a place to sleep after a very long day in the city. Laura was super accommodating and helped us with all kinds of confusion/needs. We would definitely stay again. 
3852117,37373740,2015-07-06,32687918,Mary Frances,Everything was a posted at the Zen Cabin.  Lara was extremely responsive and we had a great time!  It was a plus having the extra room in the backyard.  A perfect visit!
3852117,37608851,2015-07-08,19539726,Eileen,"Our first night in Seattle was wonderful! Lara was very responsive and accommodating - and the zen loft was just perfect for what my husband and I were looking for!
The space is small and very comfortable for one night. The neighborhood is quiet and safe-feeling. We walked all over the place from this location without trouble... Yoga studio, whole foods, cafes. 
Lara is very sweet and a wonderful host, thank you!"
3852117,37720306,2015-07-09,36958075,Kourtney,"Our experience was great! Lara was a great host! Even without getting a chance to meet her, I felt welcomed and at home! The cabin was nice and clean and was perfect for our very short trip. Overall it was a fun, quiet little stay and we had fun! Thank you Lara! :)"
3852117,38993289,2015-07-20,9271799,Jeffrey,"Lara, the host, was easy to reach, and she was available but not at all intrusive. The place is just as described. It is super cute and convenient. I'm pretty tall, 6'2"", and I slept just fine in the upstairs loft. It really is small - even smaller than I thought it would be - but it totally works as a place to sleep, make breakfast, and then launch out of into your busy day in Seattle."
3852117,39508587,2015-07-24,25825980,Rachel,The neighborhood was extremely cute and nearby one of the nicest ends of Seattle. She was very welcoming and really good with communication. She left tea out for us and instructions on how to use various items in the loft. 
3852117,39664848,2015-07-25,3994559,Liz,"Staying that the Zen Cabin was great in terms of location. Lara was also welcoming and helpful. The only downside is the smallness of the space and lack of access to a shower, for the price."
