listing_id,id,date,reviewer_id,reviewer_name,comments
6591894,45848839,2015-09-06,29931620,Danielle,"I really enjoyed staying at the Crayola House. If you've ever stayed at a hostel before, it's not so bad getting used to living with so many people in one room. They also have everything you could need for a short or a longer stay, like cooking supplies, random ingredients, shampoo, towels, etc.  It's also nice to stay here if you're moving to Seattle- you can meet a lot of cool people!"
6591894,46756420,2015-09-13,41505476,Jenny,"If you're looking to meet some awesome people, then Crayola Home is the place for you!  Seriously, the home is beautiful and so are its owners. (: Everyone was extremely friendly and helpful.  Leah was very informative, organized, and welcoming.  From the moment we arrived, she graciously gave my traveling buddy and me a tour of the place.  

The home has a very cozy feeling, albeit it's a 11 bedroom house.  Getting around the city is really easy.  You can save money by taking the transit, since it's literally just a few blocks away.  I can't get over how beautiful the neighborhood is, so I encourage you to take a jog around the place and head to the near by parks.  It's a must. 

I'll most likely be visiting Washington in the near future, and when I do, I'll definitely be checking into Crayola! 

Missin' Seattle already! 3"
6591894,47317775,2015-09-17,42331145,John,"I definitely enjoyed my stay at the Crayola Home, it was clean, well organized, and the roommates were super friendly. I never actually met the host, but he was great at communicating through the Airbnb interface. I really enjoyed the youth hostel-like environment. I had stayed in hostels in other countries before but didn't realize that places like this existed in the US. The neighborhood was quiet and residential, and while there weren't many shops in the immediate vicinity, the location was fairly central to the city itself. I would definitely stay here again next time I'm in Seattle!"
6591894,47645428,2015-09-21,26694534,Shannon,"Staying at the Crayola Home was one of my favorite experiences on my trip to Seattle. The walk from the bus stop was close, beautiful and surrounded by other interesting houses. I met a bunch of really great people who made me feel at home right away. The only disappointment that I had was not being able to stay longer!"
6591894,48797430,2015-09-28,41767700,Soyeong,"I haven't had a luck to meet the host during the stay, but the manual I was given before arrival was clear enough to understand all the rules in the house. It seemed the people in the house were following the instructions very well. The place were kept clean. "
6591894,51052298,2015-10-17,25410446,Inah,"Everything about this place was wonderful! Leah was very accommodating and easy to contact. I have made some great friends while I stayed here. I am so glad that the Crayola House was my very first Airbnb.

The description was accurate. The house was very comforting and everyone was incredibly nice. There were plenty of hangouts with the other guests and also a study area if you need to do work. It's located in Capitol Hill, so it's very easy to get downtown and other tourist sites. I would definitely recommended this place :)"
6591894,51588000,2015-10-21,8132356,Yasir,"I had the pleasure of staying at the Crayola Home on my first visit to Seattle. I was pleasantly surprised to find reasonable accommodations in/near Capitol Hill which is almost impossible in Seattle these days. Immediately I warmed up to the place and all the amazing people that were staying there – some permanent, some long-term visitors while others were passing through like myself. Although I rarely stay in shared rooms, I enjoyed my stay at The Purple Room and I found the entire house very warm, friendly and full of polite people.  I have stayed at a lot of hostels in the past but Crayola Home is one place where polite strangers quickly became friends and by the time I was ready to leave it was almost like saying goodbye to a family. If you have stayed in shared rooms before and would like to stay at a place where you can become friends and hang out with others staying at the same place as you, Crayola Home is a great option! "
6591894,53003658,2015-11-03,24427349,Tom,Crayola is a great place to be. I'll definitely be returning for pizza night. Very clean and met all of my needs. Everyone is very friendly.
6591894,55159940,2015-11-28,38822457,Yongxin,"It is happy to stay in this big house just like a big family, we celebrated      the thanks giving day all together, it's really a good experience for me！"
7072218,38042775,2015-07-12,37135386,Joanna,"Nick's place was great! There's plenty of parking and places to eat in the area, the apartment was very clean, and the area was pretty quiet but also convenient. Very comfy; I enjoyed my stay."
7072218,39805156,2015-07-26,26332923,Jon,"Great instructions and information provided prior to the trip. Apartment was very clean and organized. Really enjoyed the keurig coffee provided. Great spot in a safe neighborhood very near to downtown. Nick was also very flexible and accommodating with checkout time. 
Thanks Nick!"
7072218,44945343,2015-08-30,38769772,Adam,"This was a nice private and cozy space, with everything we needed.  It was a convenient location for us!  We enjoyed our stay and are considering this one again next time we come out!"
7072218,46804667,2015-09-13,16900347,Diane,"Nick’s place worked out well for our weekend in Seattle!  The apartment was cozy and modern as described, also very inviting  and well stocked with everything a traveler may need. The location is good, very easy get around. The whole experience from start to finish was a breeze. Nick was quick to reply and provided great information. The cozy modern apartment is definitely on our list for future trips to Seattle. 
"
7072218,47914560,2015-09-21,44379284,Zach,Nick's place was my first time using Air BnB and I found it to be very enjoyable. His place was very clean with all the necessary amenities. Based on this experience I will definitely use Air BnB again. 
7072218,48574578,2015-09-27,24678425,Laura,"Fantastic and super convenient location.  The apartment is very clean and stocked, it was perfect for the two of us for a weekend in town.  Nick is very responsive and communicated well with us for check-in.  Loved the space!"
7072218,50408032,2015-10-11,12364049,Philip,"Nick's place was wonderful. He was very helpful and communicative in advance, the place was exactly as advertised, and I had a great time. I will definitely recommend this to my friends and anyone else looking for a place close to Capitol Hill."
7072218,52020184,2015-10-25,47115726,Diane,"This was my first time using Airbnb and I was really impressed with the process. Nick made this experience very easy for me. He was quick to respond, gave clear instructions and the apartment felt like a hotel. The location made for quick access to all Seattle attractions and there were several great restraunts close by. I highly recommend this apartment to others! "
3642289,16878024,2014-08-03,9649598,Celina,"Angela's home was so inviting and comfortable. I was very impressed with everything, even for a first time host. The room and bathroom were so clean and accommodating with towels, toiletries and linens.  Her pets were very friendly and her energetic children were so polite. I would highly recommend for a cozy stay in Seattle. "
