listing_id,id,date,reviewer_id,reviewer_name,comments
2858482,32782907,2015-05-21,27558301,Arissa,"The room is quaint, spacious and cozy. Jeannette is sweet and amicable. "
2858482,33953089,2015-06-02,33616022,Mitchell,"Britt and Jet have a lovely home in a very nice neighborhood. The room we stayed in was well furnished and comfortable. When we first checked in there was a basket of snacks, tea, and cold water waiting for us in the room. They have a big, well-equipped kitchen, and several great places to get groceries nearby, so it's a great place if stay if you intend to cook. There are also several great restaurants and bars within an easy walk from there as well. Both hosts are quite knowledgeable about food and they make some great recommendations. 

This was easily the nicest place we've stayed with Air B n B so far!"
2858482,34473626,2015-06-08,34189131,Charlie,"Great host, great place, you will sleep well in the room provided. Pretty Decent location in seattle. Enough said."
2858482,36110225,2015-06-25,22001802,Gryf,"This was our first experience with Airbnb, and it couldn't have been easier!  Jeanette and her housemate were friendly and helpful, and nice to talk to!  This house is in a wonderful location with easy access to the whole city.  Everything was clean and neat, and we were encouraged to make use of the whole house.  A great visit."
2858482,36535382,2015-06-29,32598511,Yaming,The location is good and safe. It takes only 10 minutes to Seattle downtown. The room is clean. Jeannette and Britney are friendly. We spend most time outside and wish we have had more time in the house.
2858482,38158888,2015-07-13,21057144,Megan,"Jeanette was very welcoming and made us feel right at home. She was helpful with giving us ideas to best take advantage of Seattle in the limited time that we had to spend there. The house was clean, bed was comfy, nothing more you could really ask for!"
2858482,41937760,2015-08-10,32509549,Francesco,"The place was just what we needed. Comfy, quiet and calm. Everything was clean when we came, just perfect. It is exactly as the description says, will come back"
6744143,36134818,2015-06-25,35392941,Denise,Thank you so much for a wonderful stay!  The views are just as pictured.  Perfect place to kick back and relax after a day in the city!
6744143,37010246,2015-07-03,8991881,Maria,"Great location, right on beach, quite neighborhood, with parking spaces. The only thing is the house gets extremely hot!! No air conditioning so I would recommend more fans or bring your own. "
6744143,37371729,2015-07-06,36095595,Angela,"This home was absolutely perfect for what we wanted for a 4th of July stay-cation in Seattle.  I know the area pretty well, so I knew this side of Alki/Lincoln Park would be a lot quieter, which it was.  We even got a private fireworks show thanks to the neighbors about two doors down.  Very private, intimate, and gorgeous view of the Sound.  With that being said the big windows in the home that allowed us to enjoy the beautiful view was amazing to wake up to every morning, but it did shower us with some very extraordinary heat during the late afternoons.  The home didn't have AC since it was older, so it was like a sauna in there starting around 2/3PM.  Another thing was there was an awesome fire pit in the back we weren't allowed to use, wish I was told that prior to booking :( Had some issues with one of the windows as well, but like I mentioned the home is a bit older with all it's original windows.  Overall very clean and if you're looking for a place that makes you feel like you are definitely in the PNW, this place will do that and more with it's view!  "
6744143,38757933,2015-07-18,20979088,Kayla,"This waterfront home is anything less than amazing. The view is out of this world, the neighborhood is quaint, yet close enough to restaurants and shops, the interior is fabulous and the home was extremely clean. It felt like we were right out of a movie. The rooms are spacious and the beds are comfortable. The kitchen has so much space and has appliances readily available. I cannot say enough about the perfect view and the how grateful we are that we were able to stay at such a lovely and cleanly home. I would go back in a heartbeat and recommend this specific location to anyone. "
6744143,38882250,2015-07-19,36304436,Finn,A Pillow representative was there when we checked in and walked us through the property.  The home is very clean and well maintained.  The property is in a very quiet and secluded neighborhood with easy access to the beach and trail.  
6744143,40112360,2015-07-28,35820860,Margaret,"The place was great. The view is absolutely incredible. The hosts kindly provided binoculars that helped us to observe the Great Blue Heron that visited daily, as well as the osprey, bald eagle and Canada geese that made appearances. It is a quiet place and a bit out of the way, which might not be for everyone, but this suited us perfectly. We expect to return to the area and hope that we will be able to stay here again next time."
6744143,41777066,2015-08-09,31316831,Qing,One of the best places I've stayed in! Perfect for family/couple vacation. Perfect view and gorgeous sunset!
6744143,43738225,2015-08-21,14124877,Mike,The host canceled this reservation 33 days before arrival. This is an automated posting.
6744143,43738227,2015-08-21,18323036,Cody,The host canceled this reservation 36 days before arrival. This is an automated posting.
6744143,43775695,2015-08-22,27620391,Paula,"Yes the host made us welcome, the neighborhood was very nice."
6744143,44172394,2015-08-24,8330117,Josh,"This house has an amazing view and a ""Mad Men"" vibe to the interior. It offered a peaceful launch pad for our minimoon with great views of the Sound and a bonus heron sighting. The rocky beach is below a sea wall and the patio and the shoreline changes dramatically with the tide. Beauty aside, I'm not sure this place is worth the cost as currently presented. It's described as an entire home but the owners or managers live below. There were few amenities included - no bath soap, welcome kit, water, etc. that may have been an oversight by the management company. A random assortment of hand towels were left at the door after dark. The floors were sticky. On arrival some other people - the owner and friends? - were on the patio using the furniture. They didn't say hi. There were no Adirondack chairs as shown in the picture - just some wrought iron chairs. A shade umbrella would be nice. Overall the home seems kitschy but rather sparse and due for some updates. There's a 50s-60s charm and a great view but not sure I'd pay a premium for this again. "
6744143,44569769,2015-08-27,16401627,Sarah,"Spaces like this are why I love AirBNB.  Enjoy a million dollar view from this very cool vintage beach house.  Check in was easy and the house was spotless.  Very comfortable bed, cable TV and wifi.  This is a vintage house in Seattle, where not many have A/C.  With the western exposure, the house will get warm if you do not lower the shades in the afternoon.  There is a stone patio by the water, great for sipping wine and watching the sunset.  My favorite public pool in the world is walking distance down the beach.  It's a salt water pool with a killer view of the Puget Sound.  The house is tucked out of the way in West Seattle so you will need a car.  It's an easy 15 min to downtown and 15 min to SeaTac.  I will stay here again.  "
6744143,45663534,2015-09-05,36142285,Elizabeth,"The house is so cool! The furniture and decor are either original or support the mid-century vibe. The location right on Puget Sound cannot be beat and you can easily walk right onto a huge and lovely park just by walking out of the driveway and turning right. There is no through traffic on the street, so it is very quiet.

Very few windows open, so I imagine it might be steamy in hot weather, although there are many fans provided. The kitchen has any small appliances you might wish, new frig, etc., but not very many glasses. Buy yourself a bag of ice! There are hotel style amenity kits provided, which was a nice touch, fluffy towels and nice linens. There is a serviceable washer/dryer. We provided our own detergent.

We hated to leave and would stay there again in a heartbeat. West Seattle is a neat neighborhood with plenty of restaurants and a short distance from Seatac. If you are inclined, public transportation is excellent.

The photos don't lie--this is a peach!"
2686624,11847397,2014-04-16,1367673,William,Our stay at Chris's place was really nice.  My family needed a temporary place to stay and his basement apartment was very homey with a really nice energy.  It's a nice private cozy space that will make you feel right at home.   He offered a really good rate for the area and the space.  It's also within walking distance of Seattle s beautiful Greenlake.   
2686624,12090850,2014-04-22,13604004,Karen,Chris was super awesome and very accommodating during our crazy pre-wedding week! Their house is super clean and cozy! I world recommend this place and hope to book it again soon for any stay in Seattle! This is a hidden gem!
