listing_id,id,date,reviewer_id,reviewer_name,comments
218741,33817153,2015-06-01,26751381,Wendy,"Tom and Corrine's place worked out perfectly for us!  It was spotlessly clean, we had everything we needed and more!  It is in a quiet neighborhood and parking was not an issue for us.  It is near enough to the Heart of Ballard that we spent more time out than in!  Can highly recommend this place and we will definitely be open to staying there again.  We did meet both Tom and Corrine although briefly, as our schedules did not line up.  They were both super nice and friendly, maybe next time we will have more time to chat with them to hear about their travels!  They were wonderful with check in time, it was hard for us to pin down an exact arrival time and having the coded private entry made that a non-issue!  Thanks Tom & Corrine!!"
218741,40223120,2015-07-29,35239326,Patricia,"
Corinne made us feel very welcome: checked on our time of arrival, greeted us, showed us around and how to use the door.  I loved the twinkle lights at the proper gate and around the door entry. "
218741,48013254,2015-09-22,11331448,Lauren,"My first Airbnb experience and it was fantastic! Corinne and Tom have a wonderful space that is clean, comfortable, private, and super cute. It's just as depicted and in a friendly, charming neighborhood. We loved having the media room available to hang out in and felt welcomed and comfortable the whole time. "
218741,51101702,2015-10-17,33779243,Siserra,"Corrine is awesome! It was such a pleasure to meet you. :) The space is super cozy - it feels like you have a whole apartment to yourself! Decor was neat, shower pressure was perfect and the vibe was just right. She also let us stash our bikes in her garage, which was super helpful. In a great location and with tons of information about Seattle provided. Highly recommend to other guests!"
2039149,10098216,2014-01-30,992967,Patrick,"We a great stay at Blair's place in Ballard.  The place was super clean and cozy.  Great decor and atmosphere.  And Blair was a great host...very friendly and easy to communicate with.
Highly Recommend this place!"
2039149,10297851,2014-02-11,3721128,Rob,Blair's House is a fantastic location for exploring Ballard and Fremont areas. Our group had a great time and found the place to be very accommodating and comfortable. Check in/out was painless and Blair was easy to communicate with. I would definitely recommend a stay here to friends.
2039149,10358294,2014-02-15,2734499,Jason,"What a fantastic house! Clean, new everything, easy to use electronics, fully equipped kitchen, superior bedding, fluffy towels (and lots of them). Entry access was easy. Never net Blair, but he was easy to communicate with and happy to accommodate my same day reservation with zero issues. Thank you Blair! "
2039149,10428183,2014-02-18,9599432,Will,Great place in a great location.  Everything was ultra clean and well maintained.  Blair was responsive and took very good care of us.  Would definitely stay here again.
2039149,10472224,2014-02-20,2301176,Anna,"We had a great time at this lovely, spacious home! Perfect for kids and great location. Extremely comfortable beds. Thanks for a great time!"
2039149,10682884,2014-03-03,11491049,Judith,Loved the house. It's just as described. It was quiet and comfortable. The kitchen was great. The owner was very responsive. 
2039149,10938893,2014-03-14,10469034,Yang,This is my first time to rent a house on Airbnb and it's really a great experience to stay in Blair's house. The house is very comfortable and get everything we need. It's not far from Seattle Downtown and it takes only like 20 mins to space needle and pike market. The neighborhood is quiet and beautiful. Thanks Blair for the arrangement.
2039149,11173556,2014-03-24,1114714,Sara,"My friends and I stayed here for 4 nights and had a fantastic time. The house is comfortable, clean, and spacious. It's located in a super cute neighborhood and is just a short ride from downtown (where I needed to be for a work meeting). Blair was very accommodating about our request to check in early and check out late. Highly recommended!  "
2039149,11287855,2014-03-28,13142092,Mimi,It is a beautiful house! We have 7 people and everybody enjoyed the place! Blair is very friendly and he answered every questions that we have. The house has everything that we need. It is very easy and safe to park our car on the street outside the house. We have a wonderful trip in Seattle! Thank you very much Blair!
2039149,11693186,2014-04-12,10453087,Taylor,"Our company frequently hosts out of town employees for summits and conferences, so we needed a home with multiple bedrooms that would be comfortable for a weeks' stay. Blair was an excellent host, very communicative and the home received rave reviews from our team. We will definitely go to Blair first the next time we have out of town guests! Thanks so much!"
2039149,11745207,2014-04-14,1571760,Melissa,Great location and the beds are heavenly! Blair was a wonderful host! Thank you!
2039149,11938298,2014-04-19,14137124,Aziz,Excellent location and house. House is clean.  Blair was very responsive.   Will definitely stay here again.
