listing_id,id,date,reviewer_id,reviewer_name,comments
443580,11029009,2014-03-17,11680132,Lisa,"We had a great weekend in Seattle, that includes of course the Sweet Cabin, the place was warm, clean, and cozy, and we can definitely recommend this to others. The main house is right beside the cabin and the cat is wonderful. Thanks for all, Monika."
443580,11275783,2014-03-27,9447483,Bo And Shaina,Thank youth!
443580,11525757,2014-04-06,9998388,Eric,The Cabin is very nice and the facilities are very accessible. Monika is a prompt and helpful host.
443580,12083540,2014-04-22,11680132,Lisa,"Second stay in the cabin, and still all good and clean. The place is very convenient for a weekend stay in Seattle when you spend most time going round town."
443580,13620994,2014-06-01,15108976,Paige,"We stayed in the sweet cabin and it was lovely. Monika was out of town during our stay, but her roommate Erin was so nice and accommodating. Definitely getting your money's worth here. "
443580,49692749,2015-10-05,845466,Max,"The ""cabin"" is essentially one of those large sheds you can buy at home depot that a bed was tossed in. There was one lamp with no light bulb and two bulbs were burnt out in the ceiling. There is a space heater but when you turn it on it gets extremely stuffy and smells metallicy. So we opened the small window which doesn't have a screen which explains why we found a bug in the bed. The yard is super messy and the front gate is broken, so its wide open and you feel kind of exposed to the busy street when your sleeping in a shed. Also you dont get wifi out in the shed. Getting up to pee in the middle of the night was tricky. By 2 am, one of those huge northwest spiders built a web in our door frame that my girlfriend almost ran face first into (I understand this isnt the hosts fault and just bad luck) then you have to search around for the code to get into the house. In all honesty I felt like I was back in Thailand backpacking in a hostel. I never met the host as we got there late, but they were very friendly in the email they sent and made sure we were informed about places to go and public transportation options.  The house is very close to downtown which is great. The place could be a very nice stay if the host put just a little more effort in to making it more comfortable and clean. We felt it was way to expensive for what we received."
443580,49863881,2015-10-06,15097585,Kevin,"Everything was awesome, thanks "
443580,50028540,2015-10-08,17939587,Elizabeth,"My partner and I had a lovely stay at Monika's. The directions to the house and instructions for our stay were very thorough. This house has a few different air bnb rooms I believe and we stayed in the cute, little cabin in the front of the house. The bed was VERY comfortable and the shower in the maine house was great. Thanks for a nice stay!"
443580,50126271,2015-10-09,5326801,Jon,"Our stay was perfect.  It was nice to have our own private space in a nice, quaint cabin that was separate from the rest of the house. Monika and Ryan were super nice and helpful. They made our stay super easy and convenient. Plus the location was great.  We would definitely stay here again. "
443580,51306533,2015-10-19,43698378,Mitchell,"The listing was fairly accurate. The pictures made me feel like it would be a little nicer. All in all we were looking for the cheapest stay that was close to the city, and that is what we got. 
It would have been nice to meet the host and feel like there was a game plan. We kind of felt like strangers there. We weren't very aquainted with the set up for our stay. Fortunately the email to prepare brought up all the essentials. "
443580,51465024,2015-10-20,10926340,Perrin,"We only stayed one night, so was quick to judge.
However, I can say that the location is good, in a quiet area, but not far from the busy downtown.
Near by a nice movie theatre is playing old movies while you take dinner, and the famous Public Market is at 10min bus ride...

The house is cute, but we stayed in the cabin, that is a bit humid during the night... for a short stay it was ok. Maybe in summer it's better and you can enjoy the garden.

Otherwise Monika gave us all the informations we needed and was easy and quick to answer if any questions!

Thanks Monika."
443580,51594083,2015-10-21,46814413,Maxwell,"The cabin was very clean and comfortable. The location is ideal for walking to a lot of places in Capitol Hill. We got back to the cabin pretty late at night so I didn't get a chance to meet our hosts, but I would definitely stay here again."
443580,51743349,2015-10-24,15619449,Amanda,"Everything was just as described. It was simple and comfortable, which was all I needed. It is a single-room structure, furnished with a bed, bedside table, garment rack, set of drawers, and space heater. The cabin is about the size of a very large shed, but insulated and outfitted on the inside like a home. Pretty cool! The bathroom is in the main-house about 10 feet away, and easy access was provided with a code to that door. I actually arrive very late, 11pm and left at 10am the next morning. Monika made check-in and check-out so easy such that I actually didn't meet her. Everything was arranged for me and I had an easy and comfortable place to sleep for the night which was just what I needed."
443580,51935936,2015-10-25,18408496,Jenny,"Great stay in the cabin. It took me a while to get used to the locks, but it wasn't too big of a deal. Very simplistic and had everything I needed.  I didn't get to meet Monika or Ryan, but my friend did, and said that he was really nice. We interacted with some of the guests, who were all really nice and interesting people. The only downside is that the bathtub was a little scary for me to get out of because it was so tall and high (I'm 5'1"") but still had a positive experience overall! They even have a space heater in the cabin, which is great since it gets chilly in there! "
443580,52933835,2015-11-02,7939689,Miranda,The cabin was exactly what I expected and easier to access than I thought. Thanks for a quick and stress free stay Monika!
443580,53021380,2015-11-03,25892979,Janine,"Perfect place for a quick overnighter!  Met with Ryan the House Manager, pleasant and helpful.  Plenty of hot water for a shower and the bed was quite comfy and the room cozy and warm.  Will return!"
443580,53251226,2015-11-07,43758559,Matias,"It's a lovely cabin, the neighborhood is nice, pretty close to anything you might need and extremely comfortable :)"
443580,53475188,2015-11-09,44477924,Lina,Simple yet cozy cabin in a nice neighborhood within walking distance of a lot of what Seattle has to offer! Everything was nicely arranged and Ryan was home most of the time to answer any questions one might have. Only downside was that it was raining pretty much constantly (but I guess that's what Seattle is like in November). 
443580,54582940,2015-11-22,16403971,Cecily,Definitely a cozy space to sleep after a long day of exploring Seattle.
443580,54732729,2015-11-23,5927807,Margo,"Barebones and basic (a bed in a shed), but clean and affordable.  A bit of a funky smell (tho I am hyper-sensitive).  I ran into Ryan a couple of times and he is super nice.  The ""sweet cabin"" served my purpose well for an overnighter for an event at The Town Hall, which is within walking distance.  Not a lot of charm but perfectly adequate and a good choice for the price."
443580,55547866,2015-12-01,7904118,Elena,"The cabin was perfect for my needs. It was quiet and private and as an overnight guest I felt totally at home. When I arrived the cabin was heated and had fresh towels and extra warm blankets on the bed which kept me cozy. I also had a nice long 10 hour sleep because of the curtains which blocked off almost all the light and the bed was REALLY comfortable. Street parking was available right outside and you're pretty much near all the best shops and restaurants in the Capitol Hill area (my fave!). No other guests were staying at the big house so it was nice to have the kitchen and and bathroom to myself, and everything was super clean. As far as showering - the claw foot bathtub was a nice experience. Overall, would highly recommend. "
443580,55813367,2015-12-06,29830192,Tiffy,"The cabin and bed were clean and toasty. We had a good night's sleep and the neighbourhood was quiet. Too bad there was heavy construction work on the way to the cabin from downtown core.  Unfortunately, we didn't get a chance to meet Monika. It's pretty much a self-serve BnB with all the amenities and written guide provided for independent travellers."
443580,56903724,2015-12-19,18314606,Joyce,"Perfect house!! Monika wasn't there when we arrived.But we met Ryan. Ryan is super nice!!!! He took good care of everything. The room is really cozy and clean. The location is good too. 2mins walk to bus stop. 3/4 take you to downtown in 20mins or so.  Perfect house, perfect host, perfect location, reasonable price. Really recommend!!!"
116221,326647,2011-06-21,606338,Nancy,"
This is a lovely home for a weekend retreat. It is close to everything in Fremont...all within walking distance. 

The only ""hardship"" is the lack of parking. It is on-street parking, which meant circling around for blocks trying to find a place. We often parked 2 to 6 blocks away from the Condo.

All in all it was a fun weekend...we would rent there again."
116221,356457,2011-07-06,613623,Celes,"This truly is a beautiful, light-filled condo in a great neighborhood with easy access to Fremont and Ballard!  We had a great stay and would recommend it to anyone who wants to get a real feel for a great part of the city!"
116221,394914,2011-07-25,607734,Aki,"Spent a few nights here and enjoyed it thoroughly. The condo is very quiet and peaceful. Also liked Fremont a lot, it is a lot livelier with cafes and restaurants than one would presume by looking at the Google maps' street view images. Buses to downtown and back are easy to catch. My only minor gripe was that there was no wireless in the condo itself (I was under this impression when booking) - the close-by cafes do all have free wireless, so if you're happy with that, then this place is a great choice."
116221,462332,2011-08-21,730979,Jason,"Stayed here for the better part of our ten-day trip to Puget Sound, and it deserves all five stars--though if I were a very light sleeper, I might give it four, due to the heavy early-morning traffic on 39th St.  No problem that closing the windows wouldn't mostly solve, but the weather was so great this August that we kept them open.  The apartment is beautiful and ought to be given the respect it deserves, so please don't plan any big parties.  There is a lot of original art work in the living space, and there were no uninteresting books among the lot; so the owners are (in one of many possible worlds) probably poets who rent out their space in order to live without having to worry too much about money.  Fremont is a very cool neighborhood before the witching hours of say, 11pm and into the night, when the drag several blocks away becomes populated with a few obnoxious youngsters who seem to have traveled from elsewhere (New Jersey?) to occasionally pollute Fremont's otherwise pleasant alleys and backstreets with the stink of unthreatening-but-still-abrasive ignorance.  Quiet drinks with old friends seem to be hit-or-miss.  But, to be fair, we only had time to try this out on three occasions after the aforementioned witching hour.  All this considered, my wife and I would stay here again in a heartbeat.  We love Fremont entirely for its imperfection.  There are many city neighborhoods in the world that take themselves too seriously--if that makes any sense.  There's mostly good stuff here, though, and the peoples' love for their neighborhood seems refreshingly unironic in our snarky age.  I wish I had such a great grocery co-op in my neck of the woods, and a bar where people can hang out with their dogs and with other peoples' dogs.  We were so close to our friends in Wallingford and Ballard; and the quick rides into downtown Seattle or the U-District were as easy as ten minutes.  We'd stay here again in a heartbeat.  Thank you Luke and Danni!"
116221,487640,2011-08-30,807575,Julie,"Lovely little condo— very colorful and comfortable. Lots of books and art. Super convenient to my best friend's Fremont apartment and a good landing spot for Seattle adventures. Three of us fit into the condo— though I think it would be more comfortable for just two. The couch wasn't quite long enough for our third companion to sleep on but there was an air mattress as well. Pretty quiet although 39th was a bit noisy at night—I find city noise to be a comfort but if you're a light sleeper, plan on shutting the windows. I would totally stay here again.

Great hosts overall—this was my first airbnb experience and they were super helpful and accommodating of my newb-ness. "
116221,502276,2011-09-05,856079,Lulu,"My partner and I had a wonderful stay at this gorgeous and colourful Fremont flat.  Pluses: the flat is lovely and impeccably maintained, we loved the ambiance and the artwork; the neighbourhood and location for getting around Seattle are both great.  Minuses: street traffic is pretty noisy (we're both urban dwellers and still had a bit of trouble sleeping -- this place is not for you if you're a light sleeper); no wireless internet.  Also, we've never stayed anywhere where we were expected to do the laundry and replace linens after our stay -- not a huge deal, but it would have been nice to know this in advance since we'd assumed it'd be covered by the cleaning fee we paid."
116221,4691097,2013-05-20,4153210,Kimberlee,Luke and Danni were great hosts! They apartment was very clean and filled with everything that one might need. They're recommendations for what to do in the neighborhood were awesome!
